country,combo,year,rf_forecast
France,E_coli_3GC,2024,4.27
France,E_coli_CARB,2024,0.0
France,E_coli_COL,2024,0.0
France,E_coli_FQ,2024,6.62
France,E_coli_TET,2024,2.85
France,K_pneumoniae_3GC,2024,12.09
France,K_pneumoniae_CARB,2024,0.0
France,K_pneumoniae_COL,2024,1.89
France,K_pneumoniae_FQ,2024,51.85
France,K_pneumoniae_TET,2024,15.01
France,Klebsiella_oxytoca_3GC,2024,3.1
France,Klebsiella_oxytoca_CARB,2024,0.0
France,Klebsiella_oxytoca_COL,2024,0.0
France,Klebsiella_oxytoca_FQ,2024,15.59
France,Klebsiella_oxytoca_TET,2024,20.95
France,Klebsiella_variicola_3GC,2024,0.0
France,Klebsiella_variicola_CARB,2024,0.0
France,Klebsiella_variicola_COL,2024,0.0
France,Klebsiella_variicola_FQ,2024,0.0
France,Klebsiella_variicola_TET,2024,32.44
France,M_morganii_3GC,2024,0.0
France,M_morganii_CARB,2024,7.1
France,M_morganii_COL,2024,100.0
France,M_morganii_FQ,2024,0.82
France,M_morganii_TET,2024,87.65
France,P_aeruginosa_3GC,2024,3.7
France,P_aeruginosa_CARB,2024,0.4
France,P_aeruginosa_COL,2024,0.0
France,P_aeruginosa_FQ,2024,30.63
France,P_aeruginosa_TET,2024,99.98
France,P_mirabilis_3GC,2024,0.0
France,P_mirabilis_CARB,2024,24.03
France,P_mirabilis_COL,2024,100.0
France,P_mirabilis_FQ,2024,21.51
France,P_mirabilis_TET,2024,90.91
France,Providencia_spp_3GC,2024,0.0
France,Providencia_spp_CARB,2024,3.36
France,Providencia_spp_COL,2024,100.0
France,Providencia_spp_FQ,2024,1.01
France,Providencia_spp_TET,2024,95.89
France,Pseudomonas_otitidis_3GC,2024,20.02
France,Pseudomonas_otitidis_CARB,2024,0.0
France,Pseudomonas_otitidis_COL,2024,0.0
France,Pseudomonas_otitidis_FQ,2024,0.0
France,S_maltophilia_3GC,2024,4.77
France,S_maltophilia_AMP,2024,96.94
France,S_maltophilia_CARB,2024,91.25
France,S_maltophilia_COL,2024,3.93
France,S_maltophilia_FQ,2024,79.94
France,S_maltophilia_TET,2024,12.92
France,S_maltophilia_TMP_SMX,2024,7.38
France,S_marcescens_3GC,2024,0.0
France,S_marcescens_CARB,2024,0.0
France,S_marcescens_COL,2024,81.49
France,S_marcescens_FQ,2024,2.42
France,S_marcescens_TET,2024,80.17
Germany,A_baumannii_3GC,2024,1.83
Germany,A_baumannii_AMP,2024,21.19
Germany,A_baumannii_CARB,2024,27.96
Germany,A_baumannii_COL,2024,0.96
Germany,A_baumannii_FQ,2024,8.01
Germany,A_baumannii_TET,2024,7.2
Germany,A_baumannii_TMP_SMX,2024,10.59
Germany,Acinetobacter__non_speciated_3GC,2024,19.98
Germany,Acinetobacter__non_speciated_CARB,2024,0.0
Germany,Acinetobacter__non_speciated_COL,2024,0.0
Germany,Acinetobacter__non_speciated_FQ,2024,0.0
Germany,B_cepacia_3GC,2024,0.8
Germany,B_cepacia_CARB,2024,1.0
Germany,B_cepacia_COL,2024,99.98
Germany,B_cepacia_FQ,2024,1.0
Germany,Burkholderia__non_speciated_3GC,2024,0.0
Germany,Burkholderia__non_speciated_CARB,2024,0.0
Germany,Burkholderia__non_speciated_COL,2024,99.97
Germany,Burkholderia__non_speciated_FQ,2024,0.0
Germany,Burkholderia_cenocepacia_3GC,2024,1.31
Germany,Burkholderia_cenocepacia_AMP,2024,99.97
Germany,Burkholderia_cenocepacia_CARB,2024,9.29
Germany,Burkholderia_cenocepacia_COL,2024,96.75
Germany,Burkholderia_cenocepacia_FQ,2024,92.38
Germany,Burkholderia_cenocepacia_TET,2024,95.22
Germany,Burkholderia_cenocepacia_TMP_SMX,2024,80.05
Germany,Burkholderia_multivorans_3GC,2024,76.36
Germany,Burkholderia_multivorans_AMP,2024,0.0
Germany,Burkholderia_multivorans_CARB,2024,99.98
Germany,Burkholderia_multivorans_COL,2024,99.98
Germany,Burkholderia_multivorans_FQ,2024,99.98
Germany,Burkholderia_multivorans_TET,2024,99.97
Germany,Burkholderia_multivorans_TMP_SMX,2024,0.0
Germany,Burkholderia_vietnamensis_3GC,2024,0.0
Germany,Burkholderia_vietnamensis_AMP,2024,99.97
Germany,Burkholderia_vietnamensis_CARB,2024,0.0
Germany,Burkholderia_vietnamensis_COL,2024,99.97
Germany,Burkholderia_vietnamensis_FQ,2024,54.82
Germany,Burkholderia_vietnamensis_TET,2024,54.82
Germany,Burkholderia_vietnamensis_TMP_SMX,2024,0.0
Germany,C_freundii_3GC,2024,4.65
Germany,C_freundii_CARB,2024,0.0
Germany,C_freundii_COL,2024,0.0
Germany,C_freundii_FQ,2024,15.62
Germany,C_freundii_TET,2024,0.0
Germany,E_aerogenes_3GC,2024,3.58
Germany,E_aerogenes_CARB,2024,0.0
Germany,E_aerogenes_COL,2024,0.0
Germany,E_aerogenes_FQ,2024,24.62
Germany,E_aerogenes_TET,2024,24.9
Germany,E_cloacae_3GC,2024,2.14
Germany,E_cloacae_CARB,2024,7.44
Germany,E_cloacae_COL,2024,0.54
Germany,E_cloacae_FQ,2024,5.58
Germany,E_cloacae_TET,2024,8.17
Germany,E_coli_3GC,2024,2.18
Germany,E_coli_CARB,2024,0.0
Germany,E_coli_COL,2024,0.0
Germany,E_coli_FQ,2024,26.04
Germany,E_coli_TET,2024,1.31
Germany,Enterobacter__non_speciated_3GC,2024,0.0
