country,combo,year,yhat,yhat_lower,yhat_upper,source
Croatia,A_baumannii_3GC,2020,,,,xgboost_fitted
Croatia,A_baumannii_3GC,2021,100.0,,,xgboost_fitted
Croatia,A_baumannii_3GC,2022,,,,xgboost_fitted
Croatia,A_baumannii_3GC,2023,,,,xgboost_fitted
Croatia,A_baumannii_AMG,2016,,,,xgboost_fitted
Croatia,A_baumannii_AMG,2017,,,,xgboost_fitted
Croatia,A_baumannii_AMG,2018,,,,xgboost_fitted
Croatia,A_baumannii_AMG,2019,,,,xgboost_fitted
Croatia,A_baumannii_AMG,2020,,,,xgboost_fitted
Croatia,A_baumannii_AMG,2021,95.0,,,xgboost_fitted
Croatia,A_baumannii_AMG,2022,,,,xgboost_fitted
Croatia,A_baumannii_AMG,2023,,,,xgboost_fitted
Croatia,A_baumannii_CARB,2016,,,,xgboost_fitted
Croatia,A_baumannii_CARB,2017,,,,xgboost_fitted
Croatia,A_baumannii_CARB,2018,,,,xgboost_fitted
Croatia,A_baumannii_CARB,2019,,,,xgboost_fitted
Croatia,A_baumannii_CARB,2020,,,,xgboost_fitted
Croatia,A_baumannii_CARB,2021,100.0,,,xgboost_fitted
Croatia,A_baumannii_CARB,2022,,,,xgboost_fitted
Croatia,A_baumannii_CARB,2023,,,,xgboost_fitted
Croatia,A_baumannii_COL,2016,,,,xgboost_fitted
Croatia,A_baumannii_COL,2017,,,,xgboost_fitted
Croatia,A_baumannii_COL,2018,,,,xgboost_fitted
Croatia,A_baumannii_COL,2019,,,,xgboost_fitted
Croatia,A_baumannii_COL,2020,,,,xgboost_fitted
Croatia,A_baumannii_COL,2021,5.0,,,xgboost_fitted
Croatia,A_baumannii_COL,2022,,,,xgboost_fitted
Croatia,A_baumannii_COL,2023,,,,xgboost_fitted
Croatia,A_baumannii_FQ,2016,,,,xgboost_fitted
Croatia,A_baumannii_FQ,2017,,,,xgboost_fitted
Croatia,A_baumannii_FQ,2018,,,,xgboost_fitted
Croatia,A_baumannii_FQ,2019,,,,xgboost_fitted
Croatia,A_baumannii_FQ,2020,,,,xgboost_fitted
Croatia,A_baumannii_FQ,2021,100.0,,,xgboost_fitted
Croatia,A_baumannii_FQ,2022,,,,xgboost_fitted
Croatia,A_baumannii_FQ,2023,,,,xgboost_fitted
Croatia,A_baumannii_TET,2016,,,,xgboost_fitted
Croatia,A_baumannii_TET,2017,,,,xgboost_fitted
Croatia,A_baumannii_TET,2018,,,,xgboost_fitted
Croatia,A_baumannii_TET,2019,,,,xgboost_fitted
Croatia,A_baumannii_TET,2020,,,,xgboost_fitted
Croatia,A_baumannii_TET,2021,95.0,,,xgboost_fitted
Croatia,A_baumannii_TET,2022,,,,xgboost_fitted
Croatia,A_baumannii_TET,2023,,,,xgboost_fitted
Czech Republic,A_baumannii_3GC,2016,16.666666666666668,,,xgboost_fitted
Czech Republic,A_baumannii_3GC,2017,25.0,,,xgboost_fitted
Czech Republic,A_baumannii_3GC,2018,24.999999999999996,,,xgboost_fitted
Czech Republic,A_baumannii_3GC,2019,35.714285714285715,,,xgboost_fitted
Czech Republic,A_baumannii_3GC,2020,5.0,,,xgboost_fitted
Czech Republic,A_baumannii_3GC,2021,15.0,,,xgboost_fitted
Czech Republic,A_baumannii_3GC,2022,,,,xgboost_fitted
Czech Republic,A_baumannii_3GC,2023,,,,xgboost_fitted
Czech Republic,A_baumannii_AMG,2016,0.0,,,xgboost_fitted
Czech Republic,A_baumannii_AMG,2017,14.999999999999996,,,xgboost_fitted
Czech Republic,A_baumannii_AMG,2018,16.666666666666668,,,xgboost_fitted
Czech Republic,A_baumannii_AMG,2019,28.571428571428573,,,xgboost_fitted
Czech Republic,A_baumannii_AMG,2020,5.0,,,xgboost_fitted
Czech Republic,A_baumannii_AMG,2021,15.0,,,xgboost_fitted
Czech Republic,A_baumannii_AMG,2022,,,,xgboost_fitted
Czech Republic,A_baumannii_AMG,2023,,,,xgboost_fitted
Czech Republic,A_baumannii_CARB,2016,0.0,,,xgboost_fitted
Czech Republic,A_baumannii_CARB,2017,14.999999999999996,,,xgboost_fitted
Czech Republic,A_baumannii_CARB,2018,12.499999999999998,,,xgboost_fitted
Czech Republic,A_baumannii_CARB,2019,14.285714285714286,,,xgboost_fitted
Czech Republic,A_baumannii_CARB,2020,0.0,,,xgboost_fitted
Czech Republic,A_baumannii_CARB,2021,15.0,,,xgboost_fitted
Czech Republic,A_baumannii_CARB,2022,,,,xgboost_fitted
Czech Republic,A_baumannii_CARB,2023,,,,xgboost_fitted
Czech Republic,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Czech Republic,A_baumannii_COL,2017,5.0,,,xgboost_fitted
Czech Republic,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Czech Republic,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Czech Republic,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Czech Republic,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Czech Republic,A_baumannii_COL,2022,,,,xgboost_fitted
Czech Republic,A_baumannii_COL,2023,,,,xgboost_fitted
Czech Republic,A_baumannii_FQ,2016,5.555555555555556,,,xgboost_fitted
Czech Republic,A_baumannii_FQ,2017,20.0,,,xgboost_fitted
Czech Republic,A_baumannii_FQ,2018,24.999999999999996,,,xgboost_fitted
Czech Republic,A_baumannii_FQ,2019,35.714285714285715,,,xgboost_fitted
Czech Republic,A_baumannii_FQ,2020,5.0,,,xgboost_fitted
Czech Republic,A_baumannii_FQ,2021,15.0,,,xgboost_fitted
Czech Republic,A_baumannii_FQ,2022,,,,xgboost_fitted
Czech Republic,A_baumannii_FQ,2023,,,,xgboost_fitted
Czech Republic,A_baumannii_TET,2016,2.777777777777778,,,xgboost_fitted
Czech Republic,A_baumannii_TET,2017,17.500000000000004,,,xgboost_fitted
Czech Republic,A_baumannii_TET,2018,8.333333333333334,,,xgboost_fitted
Czech Republic,A_baumannii_TET,2019,25.0,,,xgboost_fitted
Czech Republic,A_baumannii_TET,2020,5.0,,,xgboost_fitted
Czech Republic,A_baumannii_TET,2021,12.500000000000002,,,xgboost_fitted
Czech Republic,A_baumannii_TET,2022,,,,xgboost_fitted
Czech Republic,A_baumannii_TET,2023,,,,xgboost_fitted
France,A_baumannii_3GC,2016,19.047619047619047,,,xgboost_fitted
France,A_baumannii_3GC,2017,18.46153846153846,,,xgboost_fitted
France,A_baumannii_3GC,2018,5.555555555555555,,,xgboost_fitted
France,A_baumannii_3GC,2019,34.285714285714285,,,xgboost_fitted
France,A_baumannii_3GC,2020,36.666666666666664,,,xgboost_fitted
France,A_baumannii_3GC,2021,31.428571428571427,,,xgboost_fitted
France,A_baumannii_3GC,2022,,,,xgboost_fitted
France,A_baumannii_3GC,2023,,,,xgboost_fitted
France,A_baumannii_AMG,2016,7.142857142857143,,,xgboost_fitted
France,A_baumannii_AMG,2017,1.5384615384615385,,,xgboost_fitted
France,A_baumannii_AMG,2018,2.7777777777777777,,,xgboost_fitted
France,A_baumannii_AMG,2019,28.571428571428573,,,xgboost_fitted
France,A_baumannii_AMG,2020,29.999999999999993,,,xgboost_fitted
France,A_baumannii_AMG,2021,14.285714285714286,,,xgboost_fitted
France,A_baumannii_AMG,2022,,,,xgboost_fitted
France,A_baumannii_AMG,2023,,,,xgboost_fitted
France,A_baumannii_CARB,2016,15.476190476190476,,,xgboost_fitted
France,A_baumannii_CARB,2017,4.615384615384615,,,xgboost_fitted
France,A_baumannii_CARB,2018,2.7777777777777777,,,xgboost_fitted
France,A_baumannii_CARB,2019,28.571428571428573,,,xgboost_fitted
France,A_baumannii_CARB,2020,26.666666666666668,,,xgboost_fitted
France,A_baumannii_CARB,2021,25.714285714285715,,,xgboost_fitted
France,A_baumannii_CARB,2022,,,,xgboost_fitted
France,A_baumannii_CARB,2023,,,,xgboost_fitted
France,A_baumannii_COL,2016,0.0,,,xgboost_fitted
France,A_baumannii_COL,2017,0.0,,,xgboost_fitted
France,A_baumannii_COL,2018,0.0,,,xgboost_fitted
France,A_baumannii_COL,2019,0.0,,,xgboost_fitted
France,A_baumannii_COL,2020,0.0,,,xgboost_fitted
France,A_baumannii_COL,2021,0.0,,,xgboost_fitted
France,A_baumannii_COL,2022,,,,xgboost_fitted
France,A_baumannii_COL,2023,,,,xgboost_fitted
France,A_baumannii_FQ,2016,38.095238095238095,,,xgboost_fitted
France,A_baumannii_FQ,2017,18.46153846153846,,,xgboost_fitted
France,A_baumannii_FQ,2018,11.111111111111109,,,xgboost_fitted
France,A_baumannii_FQ,2019,39.99999999999999,,,xgboost_fitted
France,A_baumannii_FQ,2020,43.333333333333336,,,xgboost_fitted
France,A_baumannii_FQ,2021,40.0,,,xgboost_fitted
France,A_baumannii_FQ,2022,,,,xgboost_fitted
France,A_baumannii_FQ,2023,,,,xgboost_fitted
France,A_baumannii_TET,2016,8.333333333333334,,,xgboost_fitted
France,A_baumannii_TET,2017,7.6923076923076925,,,xgboost_fitted
France,A_baumannii_TET,2018,0.0,,,xgboost_fitted
France,A_baumannii_TET,2019,24.28571428571429,,,xgboost_fitted
France,A_baumannii_TET,2020,31.666666666666668,,,xgboost_fitted
France,A_baumannii_TET,2021,34.285714285714285,,,xgboost_fitted
France,A_baumannii_TET,2022,,,,xgboost_fitted
France,A_baumannii_TET,2023,,,,xgboost_fitted
Germany,A_baumannii_3GC,2016,24.390243902439025,,,xgboost_fitted
Germany,A_baumannii_3GC,2017,6.122448979591836,,,xgboost_fitted
Germany,A_baumannii_3GC,2018,10.714285714285714,,,xgboost_fitted
Germany,A_baumannii_3GC,2019,22.857142857142858,,,xgboost_fitted
Germany,A_baumannii_3GC,2020,16.666666666666668,,,xgboost_fitted
Germany,A_baumannii_3GC,2021,20.0,,,xgboost_fitted
Germany,A_baumannii_3GC,2022,,,,xgboost_fitted
Germany,A_baumannii_3GC,2023,,,,xgboost_fitted
Germany,A_baumannii_AMG,2016,14.634146341463415,,,xgboost_fitted
Germany,A_baumannii_AMG,2017,6.122448979591836,,,xgboost_fitted
Germany,A_baumannii_AMG,2018,10.714285714285714,,,xgboost_fitted
Germany,A_baumannii_AMG,2019,2.8571428571428568,,,xgboost_fitted
Germany,A_baumannii_AMG,2020,10.0,,,xgboost_fitted
Germany,A_baumannii_AMG,2021,14.285714285714285,,,xgboost_fitted
Germany,A_baumannii_AMG,2022,,,,xgboost_fitted
Germany,A_baumannii_AMG,2023,,,,xgboost_fitted
Germany,A_baumannii_CARB,2016,25.609756097560975,,,xgboost_fitted
Germany,A_baumannii_CARB,2017,8.163265306122447,,,xgboost_fitted
Germany,A_baumannii_CARB,2018,10.714285714285714,,,xgboost_fitted
Germany,A_baumannii_CARB,2019,8.571428571428571,,,xgboost_fitted
Germany,A_baumannii_CARB,2020,15.000000000000002,,,xgboost_fitted
Germany,A_baumannii_CARB,2021,17.142857142857142,,,xgboost_fitted
Germany,A_baumannii_CARB,2022,,,,xgboost_fitted
Germany,A_baumannii_CARB,2023,,,,xgboost_fitted
Germany,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Germany,A_baumannii_COL,2017,4.081632653061225,,,xgboost_fitted
Germany,A_baumannii_COL,2018,3.5714285714285716,,,xgboost_fitted
Germany,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Germany,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Germany,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Germany,A_baumannii_COL,2022,,,,xgboost_fitted
Germany,A_baumannii_COL,2023,,,,xgboost_fitted
Germany,A_baumannii_FQ,2016,31.70731707317073,,,xgboost_fitted
Germany,A_baumannii_FQ,2017,8.163265306122447,,,xgboost_fitted
Germany,A_baumannii_FQ,2018,14.285714285714286,,,xgboost_fitted
Germany,A_baumannii_FQ,2019,14.285714285714285,,,xgboost_fitted
Germany,A_baumannii_FQ,2020,29.999999999999996,,,xgboost_fitted
Germany,A_baumannii_FQ,2021,20.0,,,xgboost_fitted
Germany,A_baumannii_FQ,2022,,,,xgboost_fitted
Germany,A_baumannii_FQ,2023,,,,xgboost_fitted
Germany,A_baumannii_TET,2016,20.73170731707317,,,xgboost_fitted
Germany,A_baumannii_TET,2017,4.081632653061225,,,xgboost_fitted
Germany,A_baumannii_TET,2018,3.5714285714285716,,,xgboost_fitted
Germany,A_baumannii_TET,2019,7.142857142857142,,,xgboost_fitted
Germany,A_baumannii_TET,2020,10.0,,,xgboost_fitted
Germany,A_baumannii_TET,2021,10.0,,,xgboost_fitted
Germany,A_baumannii_TET,2022,,,,xgboost_fitted
Germany,A_baumannii_TET,2023,,,,xgboost_fitted
Greece,A_baumannii_3GC,2016,92.3076923076923,,,xgboost_fitted
Greece,A_baumannii_3GC,2017,95.45454545454545,,,xgboost_fitted
Greece,A_baumannii_3GC,2018,96.0,,,xgboost_fitted
Greece,A_baumannii_3GC,2019,100.0,,,xgboost_fitted
Greece,A_baumannii_3GC,2020,96.7741935483871,,,xgboost_fitted
Greece,A_baumannii_3GC,2021,100.0,,,xgboost_fitted
Greece,A_baumannii_3GC,2022,,,,xgboost_fitted
Greece,A_baumannii_3GC,2023,,,,xgboost_fitted
Greece,A_baumannii_AMG,2016,96.15384615384616,,,xgboost_fitted
Greece,A_baumannii_AMG,2017,95.45454545454545,,,xgboost_fitted
Greece,A_baumannii_AMG,2018,96.0,,,xgboost_fitted
Greece,A_baumannii_AMG,2019,100.0,,,xgboost_fitted
Greece,A_baumannii_AMG,2020,93.54838709677419,,,xgboost_fitted
Greece,A_baumannii_AMG,2021,100.0,,,xgboost_fitted
Greece,A_baumannii_AMG,2022,,,,xgboost_fitted
Greece,A_baumannii_AMG,2023,,,,xgboost_fitted
Greece,A_baumannii_CARB,2016,78.84615384615384,,,xgboost_fitted
Greece,A_baumannii_CARB,2017,95.45454545454545,,,xgboost_fitted
Greece,A_baumannii_CARB,2018,96.0,,,xgboost_fitted
Greece,A_baumannii_CARB,2019,100.0,,,xgboost_fitted
Greece,A_baumannii_CARB,2020,96.7741935483871,,,xgboost_fitted
Greece,A_baumannii_CARB,2021,100.0,,,xgboost_fitted
Greece,A_baumannii_CARB,2022,,,,xgboost_fitted
Greece,A_baumannii_CARB,2023,,,,xgboost_fitted
Greece,A_baumannii_COL,2016,42.30769230769231,,,xgboost_fitted
Greece,A_baumannii_COL,2017,40.909090909090914,,,xgboost_fitted
Greece,A_baumannii_COL,2018,48.0,,,xgboost_fitted
Greece,A_baumannii_COL,2019,57.692307692307686,,,xgboost_fitted
Greece,A_baumannii_COL,2020,70.96774193548387,,,xgboost_fitted
Greece,A_baumannii_COL,2021,45.0,,,xgboost_fitted
Greece,A_baumannii_COL,2022,,,,xgboost_fitted
Greece,A_baumannii_COL,2023,,,,xgboost_fitted
Greece,A_baumannii_FQ,2016,96.15384615384616,,,xgboost_fitted
Greece,A_baumannii_FQ,2017,90.9090909090909,,,xgboost_fitted
Greece,A_baumannii_FQ,2018,100.0,,,xgboost_fitted
Greece,A_baumannii_FQ,2019,100.0,,,xgboost_fitted
Greece,A_baumannii_FQ,2020,96.7741935483871,,,xgboost_fitted
Greece,A_baumannii_FQ,2021,100.0,,,xgboost_fitted
Greece,A_baumannii_FQ,2022,,,,xgboost_fitted
Greece,A_baumannii_FQ,2023,,,,xgboost_fitted
Greece,A_baumannii_TET,2016,65.38461538461539,,,xgboost_fitted
Greece,A_baumannii_TET,2017,72.72727272727273,,,xgboost_fitted
Greece,A_baumannii_TET,2018,54.0,,,xgboost_fitted
Greece,A_baumannii_TET,2019,88.46153846153847,,,xgboost_fitted
Greece,A_baumannii_TET,2020,87.09677419354838,,,xgboost_fitted
Greece,A_baumannii_TET,2021,95.0,,,xgboost_fitted
Greece,A_baumannii_TET,2022,,,,xgboost_fitted
Greece,A_baumannii_TET,2023,,,,xgboost_fitted
Guatemala,A_baumannii_3GC,2016,88.88888888888889,,,xgboost_fitted
Guatemala,A_baumannii_3GC,2017,92.3076923076923,,,xgboost_fitted
Guatemala,A_baumannii_3GC,2018,95.83333333333333,,,xgboost_fitted
Guatemala,A_baumannii_3GC,2019,95.45454545454545,,,xgboost_fitted
Guatemala,A_baumannii_3GC,2020,90.0,,,xgboost_fitted
Guatemala,A_baumannii_3GC,2021,95.0,,,xgboost_fitted
Guatemala,A_baumannii_3GC,2022,,,,xgboost_fitted
Guatemala,A_baumannii_3GC,2023,,,,xgboost_fitted
Guatemala,A_baumannii_AMG,2016,94.44444444444444,,,xgboost_fitted
Guatemala,A_baumannii_AMG,2017,80.76923076923077,,,xgboost_fitted
Guatemala,A_baumannii_AMG,2018,87.5,,,xgboost_fitted
Guatemala,A_baumannii_AMG,2019,90.9090909090909,,,xgboost_fitted
Guatemala,A_baumannii_AMG,2020,40.0,,,xgboost_fitted
Guatemala,A_baumannii_AMG,2021,95.0,,,xgboost_fitted
Guatemala,A_baumannii_AMG,2022,,,,xgboost_fitted
Guatemala,A_baumannii_AMG,2023,,,,xgboost_fitted
Guatemala,A_baumannii_CARB,2016,88.88888888888889,,,xgboost_fitted
Guatemala,A_baumannii_CARB,2017,90.38461538461539,,,xgboost_fitted
Guatemala,A_baumannii_CARB,2018,95.83333333333333,,,xgboost_fitted
Guatemala,A_baumannii_CARB,2019,100.0,,,xgboost_fitted
Guatemala,A_baumannii_CARB,2020,59.999999999999986,,,xgboost_fitted
Guatemala,A_baumannii_CARB,2021,95.0,,,xgboost_fitted
Guatemala,A_baumannii_CARB,2022,,,,xgboost_fitted
Guatemala,A_baumannii_CARB,2023,,,,xgboost_fitted
Guatemala,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Guatemala,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Guatemala,A_baumannii_COL,2018,4.166666666666667,,,xgboost_fitted
Guatemala,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Guatemala,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Guatemala,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Guatemala,A_baumannii_COL,2022,,,,xgboost_fitted
Guatemala,A_baumannii_COL,2023,,,,xgboost_fitted
Guatemala,A_baumannii_FQ,2016,100.0,,,xgboost_fitted
Guatemala,A_baumannii_FQ,2017,73.07692307692307,,,xgboost_fitted
Guatemala,A_baumannii_FQ,2018,91.66666666666667,,,xgboost_fitted
Guatemala,A_baumannii_FQ,2019,86.36363636363636,,,xgboost_fitted
Guatemala,A_baumannii_FQ,2020,80.0,,,xgboost_fitted
Guatemala,A_baumannii_FQ,2021,95.0,,,xgboost_fitted
Guatemala,A_baumannii_FQ,2022,,,,xgboost_fitted
Guatemala,A_baumannii_FQ,2023,,,,xgboost_fitted
Guatemala,A_baumannii_TET,2016,19.444444444444446,,,xgboost_fitted
Guatemala,A_baumannii_TET,2017,28.846153846153843,,,xgboost_fitted
Guatemala,A_baumannii_TET,2018,0.0,,,xgboost_fitted
Guatemala,A_baumannii_TET,2019,36.36363636363637,,,xgboost_fitted
Guatemala,A_baumannii_TET,2020,35.00000000000001,,,xgboost_fitted
Guatemala,A_baumannii_TET,2021,45.0,,,xgboost_fitted
Guatemala,A_baumannii_TET,2022,,,,xgboost_fitted
Guatemala,A_baumannii_TET,2023,,,,xgboost_fitted
Hungary,A_baumannii_3GC,2016,76.19047619047619,,,xgboost_fitted
Hungary,A_baumannii_3GC,2017,85.71428571428571,,,xgboost_fitted
Hungary,A_baumannii_3GC,2018,70.83333333333334,,,xgboost_fitted
Hungary,A_baumannii_3GC,2019,81.25,,,xgboost_fitted
Hungary,A_baumannii_3GC,2020,76.1904761904762,,,xgboost_fitted
Hungary,A_baumannii_3GC,2021,80.0,,,xgboost_fitted
Hungary,A_baumannii_3GC,2022,,,,xgboost_fitted
Hungary,A_baumannii_3GC,2023,,,,xgboost_fitted
Hungary,A_baumannii_AMG,2016,38.095238095238095,,,xgboost_fitted
Hungary,A_baumannii_AMG,2017,71.42857142857143,,,xgboost_fitted
Hungary,A_baumannii_AMG,2018,54.166666666666664,,,xgboost_fitted
Hungary,A_baumannii_AMG,2019,68.75,,,xgboost_fitted
Hungary,A_baumannii_AMG,2020,57.14285714285713,,,xgboost_fitted
Hungary,A_baumannii_AMG,2021,75.0,,,xgboost_fitted
Hungary,A_baumannii_AMG,2022,,,,xgboost_fitted
Hungary,A_baumannii_AMG,2023,,,,xgboost_fitted
Hungary,A_baumannii_CARB,2016,66.66666666666666,,,xgboost_fitted
Hungary,A_baumannii_CARB,2017,71.42857142857143,,,xgboost_fitted
Hungary,A_baumannii_CARB,2018,62.5,,,xgboost_fitted
Hungary,A_baumannii_CARB,2019,78.125,,,xgboost_fitted
Hungary,A_baumannii_CARB,2020,71.42857142857144,,,xgboost_fitted
Hungary,A_baumannii_CARB,2021,50.0,,,xgboost_fitted
Hungary,A_baumannii_CARB,2022,,,,xgboost_fitted
Hungary,A_baumannii_CARB,2023,,,,xgboost_fitted
Hungary,A_baumannii_COL,2016,4.761904761904762,,,xgboost_fitted
Hungary,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Hungary,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Hungary,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Hungary,A_baumannii_COL,2020,4.761904761904762,,,xgboost_fitted
Hungary,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Hungary,A_baumannii_COL,2022,,,,xgboost_fitted
Hungary,A_baumannii_COL,2023,,,,xgboost_fitted
Hungary,A_baumannii_FQ,2016,85.71428571428571,,,xgboost_fitted
Hungary,A_baumannii_FQ,2017,85.71428571428571,,,xgboost_fitted
Hungary,A_baumannii_FQ,2018,70.83333333333334,,,xgboost_fitted
Hungary,A_baumannii_FQ,2019,81.25,,,xgboost_fitted
Hungary,A_baumannii_FQ,2020,90.47619047619048,,,xgboost_fitted
Hungary,A_baumannii_FQ,2021,75.0,,,xgboost_fitted
Hungary,A_baumannii_FQ,2022,,,,xgboost_fitted
Hungary,A_baumannii_FQ,2023,,,,xgboost_fitted
Hungary,A_baumannii_TET,2016,47.61904761904761,,,xgboost_fitted
Hungary,A_baumannii_TET,2017,35.714285714285715,,,xgboost_fitted
Hungary,A_baumannii_TET,2018,12.5,,,xgboost_fitted
Hungary,A_baumannii_TET,2019,43.75,,,xgboost_fitted
Hungary,A_baumannii_TET,2020,59.52380952380951,,,xgboost_fitted
Hungary,A_baumannii_TET,2021,65.0,,,xgboost_fitted
Hungary,A_baumannii_TET,2022,,,,xgboost_fitted
Hungary,A_baumannii_TET,2023,,,,xgboost_fitted
Israel,A_baumannii_3GC,2016,93.33333333333333,,,xgboost_fitted
Israel,A_baumannii_3GC,2017,,,,xgboost_fitted
Israel,A_baumannii_3GC,2018,73.07692307692307,,,xgboost_fitted
Israel,A_baumannii_3GC,2019,70.58823529411765,,,xgboost_fitted
Israel,A_baumannii_3GC,2020,73.33333333333333,,,xgboost_fitted
Israel,A_baumannii_3GC,2021,,,,xgboost_fitted
Israel,A_baumannii_3GC,2022,,,,xgboost_fitted
Israel,A_baumannii_3GC,2023,,,,xgboost_fitted
Israel,A_baumannii_AMG,2016,80.0,,,xgboost_fitted
Israel,A_baumannii_AMG,2017,,,,xgboost_fitted
Israel,A_baumannii_AMG,2018,61.53846153846153,,,xgboost_fitted
Israel,A_baumannii_AMG,2019,41.1764705882353,,,xgboost_fitted
Israel,A_baumannii_AMG,2020,60.00000000000001,,,xgboost_fitted
Israel,A_baumannii_AMG,2021,,,,xgboost_fitted
Israel,A_baumannii_AMG,2022,,,,xgboost_fitted
Israel,A_baumannii_AMG,2023,,,,xgboost_fitted
Israel,A_baumannii_CARB,2016,73.33333333333333,,,xgboost_fitted
Israel,A_baumannii_CARB,2017,,,,xgboost_fitted
Israel,A_baumannii_CARB,2018,73.07692307692307,,,xgboost_fitted
Israel,A_baumannii_CARB,2019,64.70588235294117,,,xgboost_fitted
Israel,A_baumannii_CARB,2020,73.33333333333333,,,xgboost_fitted
Israel,A_baumannii_CARB,2021,,,,xgboost_fitted
Israel,A_baumannii_CARB,2022,,,,xgboost_fitted
Israel,A_baumannii_CARB,2023,,,,xgboost_fitted
Israel,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Israel,A_baumannii_COL,2017,,,,xgboost_fitted
Israel,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Israel,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Israel,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Israel,A_baumannii_COL,2021,,,,xgboost_fitted
Israel,A_baumannii_COL,2022,,,,xgboost_fitted
Israel,A_baumannii_COL,2023,,,,xgboost_fitted
Israel,A_baumannii_FQ,2016,93.33333333333333,,,xgboost_fitted
Israel,A_baumannii_FQ,2017,,,,xgboost_fitted
Israel,A_baumannii_FQ,2018,73.07692307692307,,,xgboost_fitted
Israel,A_baumannii_FQ,2019,70.58823529411765,,,xgboost_fitted
Israel,A_baumannii_FQ,2020,73.33333333333333,,,xgboost_fitted
Israel,A_baumannii_FQ,2021,,,,xgboost_fitted
Israel,A_baumannii_FQ,2022,,,,xgboost_fitted
Israel,A_baumannii_FQ,2023,,,,xgboost_fitted
Israel,A_baumannii_TET,2016,36.666666666666664,,,xgboost_fitted
Israel,A_baumannii_TET,2017,,,,xgboost_fitted
Israel,A_baumannii_TET,2018,9.615384615384617,,,xgboost_fitted
Israel,A_baumannii_TET,2019,32.35294117647059,,,xgboost_fitted
Israel,A_baumannii_TET,2020,41.666666666666664,,,xgboost_fitted
Israel,A_baumannii_TET,2021,,,,xgboost_fitted
Israel,A_baumannii_TET,2022,,,,xgboost_fitted
Israel,A_baumannii_TET,2023,,,,xgboost_fitted
Italy,A_baumannii_3GC,2016,88.63636363636364,,,xgboost_fitted
Italy,A_baumannii_3GC,2017,77.58620689655173,,,xgboost_fitted
Italy,A_baumannii_3GC,2018,80.0,,,xgboost_fitted
Italy,A_baumannii_3GC,2019,85.71428571428571,,,xgboost_fitted
Italy,A_baumannii_3GC,2020,86.20689655172414,,,xgboost_fitted
Italy,A_baumannii_3GC,2021,85.71428571428571,,,xgboost_fitted
Italy,A_baumannii_3GC,2022,,,,xgboost_fitted
Italy,A_baumannii_3GC,2023,,,,xgboost_fitted
Italy,A_baumannii_AMG,2016,86.36363636363636,,,xgboost_fitted
Italy,A_baumannii_AMG,2017,79.31034482758619,,,xgboost_fitted
Italy,A_baumannii_AMG,2018,80.0,,,xgboost_fitted
Italy,A_baumannii_AMG,2019,77.14285714285715,,,xgboost_fitted
Italy,A_baumannii_AMG,2020,72.41379310344827,,,xgboost_fitted
Italy,A_baumannii_AMG,2021,77.14285714285715,,,xgboost_fitted
Italy,A_baumannii_AMG,2022,,,,xgboost_fitted
Italy,A_baumannii_AMG,2023,,,,xgboost_fitted
Italy,A_baumannii_CARB,2016,90.9090909090909,,,xgboost_fitted
Italy,A_baumannii_CARB,2017,80.17241379310344,,,xgboost_fitted
Italy,A_baumannii_CARB,2018,80.0,,,xgboost_fitted
Italy,A_baumannii_CARB,2019,82.85714285714286,,,xgboost_fitted
Italy,A_baumannii_CARB,2020,86.20689655172414,,,xgboost_fitted
Italy,A_baumannii_CARB,2021,85.71428571428571,,,xgboost_fitted
Italy,A_baumannii_CARB,2022,,,,xgboost_fitted
Italy,A_baumannii_CARB,2023,,,,xgboost_fitted
Italy,A_baumannii_COL,2016,11.363636363636363,,,xgboost_fitted
Italy,A_baumannii_COL,2017,12.068965517241379,,,xgboost_fitted
Italy,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Italy,A_baumannii_COL,2019,5.714285714285714,,,xgboost_fitted
Italy,A_baumannii_COL,2020,3.4482758620689653,,,xgboost_fitted
Italy,A_baumannii_COL,2021,5.714285714285714,,,xgboost_fitted
Italy,A_baumannii_COL,2022,,,,xgboost_fitted
Italy,A_baumannii_COL,2023,,,,xgboost_fitted
